actorID	actor_type	objectID	object	action	timestamp
www.google.com/gen_204?s=web&t=aft&atyp=csi&ei=pgvdw6xqnulljwteyy7gdg&rt=wsrt.208aft.786prt.739sct.658	NetFlowObject	www.google.com/search?hl=en&biw=1536&bih=755&ei=ogvdw7tnbapgjwssiaxidw&q=yeah+yeah&oq=yeah+yeah&gs_l=psy-ab.3..0l4j0i131j0l5.2075.3084..3350...0.0..0.199.1339.0j9......0....1..gws-wiz.......0i71j35i39j0i67j0i131i67j0i20i263.td9oehpqjyy	NetFlowObject	refer	26516695
www.google.com/xjs/_/js/k=xjs.s.en_us.byx5aqwm01e.o/am=dibfmiea8n8kiaecq2cdbeagxkae/rt=j/d=1/exm=sxfkg7bdhcfegbivluemc8mtfof7gzcrmhbfet4bactjw5qbtbahgcy33vzccdoscrhsmidpopbjsamvytsertg8oteuz938cvwnddews9tlcxpltpbyq43ffdcsi/ed=1/dg=2/rs=act90ohlt0903ch7gxmk4aiikyuetynajg/m=sb_wizaaabdaspnasyncbgddvlfootipv6llilummpckmusftlvsltgtsscexdcxz7ccdqik19baam1tf8frndtxzwcc?xjs=s1	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516695
www.google.com/complete/search?q&cp=0&client=psy-ab&xssi=t&gs_ri=gws-wiz&hl=en&authuser=0&pq=yeah%20yeah&psi=pgvdw6xqnulljwteyy7gdg.1541213095488	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516695
www.google.com/gen_204?atyp=i&zx=1541213095567&ogsr=1&ei=pgvdw93jomssjwtotyxwdg&ct=7&cad=s&id=19009194&loc=web&prid=1&ogd=com&ogprm=up	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516695
encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	172.217.0.14	NETFLOW_OBJECT	resolve	26520295
encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	216.58.216.110	NETFLOW_OBJECT	resolve	26520729
encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	216.239.34.10	NETFLOW_OBJECT	resolve	26520729
encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	216.58.192.142	NETFLOW_OBJECT	resolve	26520737
encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	216.239.38.10	NETFLOW_OBJECT	resolve	26520737
encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	172.217.8.206	NETFLOW_OBJECT	resolve	26520862
encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	172.217.4.238	NETFLOW_OBJECT	resolve	26520862
and9gcqp53smwwd5kthk9uju_rlzl7kpiydf-h1qcuwiiyltw8vmmorepaqijq	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
and9gcqz0pa3l4hyipzgdif1mzprf9yf--i31hyromkrrmrmi6uc6eka1cctvg	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
and9gct-2matwfinzhytbvwttupgapvhx-sr_u0tjhedrlp6pnrqidbpq-jq1w	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
:and9gcqhu3co5qfodnc9vsh2rfdvsz8rtl6wjr_kkdwo3xadi8ewgtu7utjc7q	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
:and9gcrrqlmz74g4ji_a6fpyxzv69y2llhkulusgxscxjgzoh7gwucptbitcew	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
and9gcrvgkd2nadexxc0qj_-lunal75ymfllqh0pu9t0rbvyxvs2aa47xgzvug	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
and9gcsm9dkvvjwhp1ytpl3rgmsjj4tc0nd5ol8j-83dzfdnzaj4renyx81xrq	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
:and9gcs1p1atspbf2yskvr1vekcr02dv6xflikwtpiprytvx5couvlifqmxw4a	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
:and9gctx8qyd1c2uu3ppvxylszpzstidrku5tk_ssglmzluqnvsxalomedfofg	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
:and9gctw4fkzfiq62bwwov6ead2a2yono_a18y2x7vfbhvh6tcxlxfqvuh1wpg	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
:and9gcthsjn7qnge07jsdxdetsxgprya7cidlviake9nn1lodwb8pie_yi7tiw	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
:and9gcscauzyr09ftp4koavqd3o37l2f0uzfwh5va9pdde6ceg678vsnzuk7zw	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
and9gcrnqwfnh9nkppcje9doiascvetcyzojk6yurwpblw0sv-aql5_aqdjwnw	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
:and9gcs9jtlqsm8rajnbg7ykaw2zy9qajm4tb2imhtafioh18hhfamkcmphova	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516695
www.google.com/xjs/_/js/k=xjs.s.en_us.byx5aqwm01e.o/am=dibfmiea8n8kiaecq2cdbeagxkae/rt=j/d=1/exm=sxfkg7bdhcfegbivluemc8mtfof7gzcrmhbfet4bactjw5qbtbahgcy33vzccdoscrhsmidpopbjsamvytsertg8oteuz938cvwnddews9tlcxpltpbyq43ffdcsisb_wizaaabdaspnasyncbgddvlfootipv6llilummpckmusftlvsltgtsscexdcxz7ccdqik19baam1tf8frndtxzwcc/ed=1/dg=2/rs=act90ohlt0903ch7gxmk4aiikyuetynajg/m=r36a9c?xjs=s2	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516695
:jspb	PRINCIPAL_LOCAL	www.google.com	NETFLOW_OBJECT	web_request	26516695
www.google.com/xjs/_/js/k=xjs.s.en_us.byx5aqwm01e.o/am=dibfmiea8n8kiaecq2cdbeagxkae/rt=j/d=1/exm=sxfkg7bdhcfegbivluemc8mtfof7gzcrmhbfet4bactjw5qbtbahgcy33vzccdoscrhsmidpopbjsamvytsertg8oteuz938cvwnddews9tlcxpltpbyq43ffdcsisb_wizaaabdaspnasyncbgddvlfootipv6llilummpckmusftlvsltgtsscexdcxz7ccdqik19baam1tf8frndtxzwccr36a9c/ed=1/dg=2/rs=act90ohlt0903ch7gxmk4aiikyuetynajg/m=uuupec?xjs=s2	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516695
www.google.com/gen_204?atyp=csi&ei=pgvdw6xqnulljwteyy7gdg&s=jsa&jsi=st.0et.focusn.idpopbcn.1&zx=1541213096270	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516696
www.google.com/gen_204?atyp=csi&ei=pgvdw6xqnulljwteyy7gdg&s=jsa&jsi=st.0et.focusn.idpopbcn.1&zx=1541213096270	NetFlowObject	www.google.com/search?hl=en&biw=1536&bih=755&ei=ogvdw7tnbapgjwssiaxidw&q=yeah+yeah&oq=yeah+yeah&gs_l=psy-ab.3..0l4j0i131j0l5.2075.3084..3350...0.0..0.199.1339.0j9......0....1..gws-wiz.......0i71j35i39j0i67j0i131i67j0i20i263.td9oehpqjyy	NetFlowObject	refer	26516696
www.google.com/gen_204?atyp=i&ei=pgvdw6xqnulljwteyy7gdg&vet=10ahukewilu62ymrfeahxi5ymkhcska-wq4tudcas..s&zx=1541213096298	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516696
www.google.com/gen_204?atyp=i&ei=pgvdw6xqnulljwteyy7gdg&vet=10ahukewilu62ymrfeahxi5ymkhcska-wq4tudcas..s&zx=1541213096298	NetFlowObject	www.google.com/search?hl=en&biw=1536&bih=755&ei=ogvdw7tnbapgjwssiaxidw&q=yeah+yeah&oq=yeah+yeah&gs_l=psy-ab.3..0l4j0i131j0l5.2075.3084..3350...0.0..0.199.1339.0j9......0....1..gws-wiz.......0i71j35i39j0i67j0i131i67j0i20i263.td9oehpqjyy	NetFlowObject	refer	26516696
www.google.com/gen_204?atyp=csi&ei=pgvdw6xqnulljwteyy7gdg&s=jsa&jsi=set.clickn.idpopbcn.2&zx=1541213096358	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516696
www.google.com/gen_204?atyp=csi&ei=pgvdw6xqnulljwteyy7gdg&s=jsa&jsi=set.clickn.idpopbcn.2&zx=1541213096358	NetFlowObject	www.google.com/search?hl=en&biw=1536&bih=755&ei=ogvdw7tnbapgjwssiaxidw&q=yeah+yeah&oq=yeah+yeah&gs_l=psy-ab.3..0l4j0i131j0l5.2075.3084..3350...0.0..0.199.1339.0j9......0....1..gws-wiz.......0i71j35i39j0i67j0i131i67j0i20i263.td9oehpqjyy	NetFlowObject	refer	26516696
www.google.com/gen_204?atyp=i&ei=pgvdw6xqnulljwteyy7gdg&ved=0ahukewilu62ymrfeahxi5ymkhcska-wq39udcak&zx=1541213096360	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516696
www.google.com/gen_204?atyp=i&ei=pgvdw6xqnulljwteyy7gdg&ved=0ahukewilu62ymrfeahxi5ymkhcska-wq39udcak&zx=1541213096360	NetFlowObject	www.google.com/search?hl=en&biw=1536&bih=755&ei=ogvdw7tnbapgjwssiaxidw&q=yeah+yeah&oq=yeah+yeah&gs_l=psy-ab.3..0l4j0i131j0l5.2075.3084..3350...0.0..0.199.1339.0j9......0....1..gws-wiz.......0i71j35i39j0i67j0i131i67j0i20i263.td9oehpqjyy	NetFlowObject	refer	26516696
www.google.com/gen_204?atyp=csi&ei=pgvdw6xqnulljwteyy7gdg&s=web&t=all&imn=27&adh=&ima=3&ime=1&imeb=10&imeo=0&wh=755&scp=0&fld=1777.11669921875&sys=hc.4&rt=aft.786dcl.955iml.790ol.2341prt.739xjs.1157xjsee.1156xjses.1029xjsls.916sct.658wsrt.208cst.0dnst.1rqst.1022rspt.883rqstt.44unt.7cstt.9dit.1120&zx=1541213096671	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516696
www.google.com/gen_204?atyp=csi&ei=pgvdw6xqnulljwteyy7gdg&s=web&t=all&imn=27&adh=&ima=3&ime=1&imeb=10&imeo=0&wh=755&scp=0&fld=1777.11669921875&sys=hc.4&rt=aft.786dcl.955iml.790ol.2341prt.739xjs.1157xjsee.1156xjses.1029xjsls.916sct.658wsrt.208cst.0dnst.1rqst.1022rspt.883rqstt.44unt.7cstt.9dit.1120&zx=1541213096671	NetFlowObject	www.google.com/search?hl=en&biw=1536&bih=755&ei=ogvdw7tnbapgjwssiaxidw&q=yeah+yeah&oq=yeah+yeah&gs_l=psy-ab.3..0l4j0i131j0l5.2075.3084..3350...0.0..0.199.1339.0j9......0....1..gws-wiz.......0i71j35i39j0i67j0i131i67j0i20i263.td9oehpqjyy	NetFlowObject	refer	26516696
www.googleadservices.com/measurement?jaid=ajhaexj1rg6_vmo69x0s3s3dc1jql_kanyokbixkihrdermrqxp0rw&jaidet=18178	NetFlowObject	www.googleadservices.com	NETFLOW_OBJECT	web_request	26516698
www.google.com/gen_204?atyp=i&ei=pgvdw6xqnulljwteyy7gdg&vet=10ahukewilu62ymrfeahxi5ymkhcska-wq4tudcas..h&zx=1541213100368	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516700
www.google.com/gen_204?atyp=i&ei=pgvdw6xqnulljwteyy7gdg&vet=10ahukewilu62ymrfeahxi5ymkhcska-wq4tudcas..h&zx=1541213100368	NetFlowObject	www.google.com/search?hl=en&biw=1536&bih=755&ei=ogvdw7tnbapgjwssiaxidw&q=yeah+yeah&oq=yeah+yeah&gs_l=psy-ab.3..0l4j0i131j0l5.2075.3084..3350...0.0..0.199.1339.0j9......0....1..gws-wiz.......0i71j35i39j0i67j0i131i67j0i20i263.td9oehpqjyy	NetFlowObject	refer	26516700
www.google.com/search?hl=en&q=travis+scott+mamacita&stick=h4siaaaaaaaaaongfulvt9c3new2srbizso2uojwk8pmq7ili5o0jijsk_olujlz0p1zsotluoucm1nsyxmriwgx-tgoogaaaa&sa=x&ved=2ahukewilu62ymrfeahxi5ymkhcska-wqxa0wbnoecakqhq&biw=1536&bih=755	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516700
notifications.google.com	NETFLOW_OBJECT	172.217.9.78	NETFLOW_OBJECT	resolve	26520300
notifications.google.com	NETFLOW_OBJECT	172.217.8.174	NETFLOW_OBJECT	resolve	26520738
notifications.google.com	NETFLOW_OBJECT	216.58.192.142	NETFLOW_OBJECT	resolve	26521103
notifications.google.com/u/0/widget?sourceid=1&hl=en&origin=https%3a%2f%2fwww.google.com&uc=1&usegapi=1&jsh=m%3b%2f_%2fscs%2fabc-static%2f_%2fjs%2fk%3dgapi.gapi.en.cup85wbt4di.o%2frt%3dj%2fd%3d1%2frs%3dahpooo-xbqda2dfvo9hxbj_dgncv84sjma%2fm%3d__features__#pid=1&_methods=onerror%2coninfo%2chidenotificationwidget%2cpostsharedmessage%2creauth%2csetnotificationwidgetheight%2csetnotificationwidgetsize%2cswitchto%2cnavigateto%2csetnotificationtext%2csetnotificationanimation%2cgetnotificationtext%2cvalidateuser%2c_ready&id=i0_1541213100555&_gfid=i0_1541213100555&parent=https%3a%2f%2fwww.google.com&pfname=&rpctoken=43808088	NetFlowObject	notifications.google.com	NETFLOW_OBJECT	web_request	26516700
notifications.google.com/_/scs/social-static/_/js/k=boq.notificationsogbui.en.sfceviddmgu.o/ck=boq.notificationsogbui.rgxkywhcl_i.l.f4.o/am=aaaaiaaaaaae/rt=j/d=1/exm=_b_tp/excm=home_b_tp/ed=1/rs=agltccpn4zgnta-ppjjtzjdf7ippsobpbq/m=wmwg8b	NetFlowObject	notifications.google.com	NETFLOW_OBJECT	web_request	26516700
notifications.google.com/_/scs/social-static/_/js/k=boq.notificationsogbui.en.sfceviddmgu.o/ck=boq.notificationsogbui.rgxkywhcl_i.l.f4.o/am=aaaaiaaaaaae/rt=j/d=1/exm=_b_tpwmwg8b/excm=home_b_tp/ed=1/rs=agltccpn4zgnta-ppjjtzjdf7ippsobpbq/m=ojurvb	NetFlowObject	notifications.google.com	NETFLOW_OBJECT	web_request	26516700
notifications.google.com/_/scs/social-static/_/js/k=boq.notificationsogbui.en.sfceviddmgu.o/ck=boq.notificationsogbui.rgxkywhcl_i.l.f4.o/am=aaaaiaaaaaae/rt=j/d=1/exm=ojurvb_b_tpwmwg8b/excm=home_b_tp/ed=1/rs=agltccpn4zgnta-ppjjtzjdf7ippsobpbq/m=cyo4weefq78cf3zvpcg4es5dgkrikbizt63l1aakblujvkclbjkvcmi6k7cmjay1bmduzuentgy3co6y8edprpyrdrqeradsdcwhbspsfsbuas9hdwo9eexazchcxvmnvdxbsrybaw3pyazozeebvgsfedodicde5qflchksk3ehc6ubdiwp1ybkjkdxelwddkfmi3lfbmdr7qo02jieo7nxecwi7sfcws9tlczbml3c	NetFlowObject	notifications.google.com	NETFLOW_OBJECT	web_request	26516700
id.google.com/verify/ajvb7i3c8n6sfcqab07d7avt1tvi9nwei-0nbp6xdf5534aab2xt7noj82igpvs7ibrfnhgm8r0bmvdv6tsvclkadcntumkawdvtjxnhpuuazfnwjwzjcg	NetFlowObject	id.google.com	NETFLOW_OBJECT	web_request	26516701
www.google.com/gen_204?s=web&t=aft&atyp=csi&ei=rqvdw9wfcoq3jwt1uzgwda&rt=wsrt.211aft.764prt.552sct.477	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516701
www.google.com/gen_204?s=web&t=aft&atyp=csi&ei=rqvdw9wfcoq3jwt1uzgwda&rt=wsrt.211aft.764prt.552sct.477	NetFlowObject	www.google.com/search?hl=en&q=travis+scott+mamacita&stick=h4siaaaaaaaaaongfulvt9c3new2srbizso2uojwk8pmq7ili5o0jijsk_olujlz0p1zsotluoucm1nsyxmriwgx-tgoogaaaa&sa=x&ved=2ahukewilu62ymrfeahxi5ymkhcska-wqxa0wbnoecakqhq&biw=1536&bih=755	NetFlowObject	refer	26516701
www.google.com/xjs/_/js/k=xjs.s.en_us.byx5aqwm01e.o/am=dibfmiea8n8kiaecq2cdbeagxkae/rt=j/d=1/exm=sxfkg7bdhcfegbivluemc8mtfof7gzcrmhbfet4bactjw5qbtbahgcy33vzccdoscrhsmidpopbjsamvytsertg8oteuz938cvwnddews9tlcxpltpbyq43ffdcsi/ed=1/dg=2/rs=act90ohlt0903ch7gxmk4aiikyuetynajg/m=sb_wizaaabdaspnasyncbgddvlfootipv6llilummpckmusftlvsllcarlmsscxpdecmtemltgtexdcxfhqexz7ccdqik19baam1trqobmesvnkmf8frndtxzwcc?xjs=s1	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516702
www.google.com/complete/search?q&cp=0&client=psy-ab&xssi=t&gs_ri=gws-wiz&hl=en&authuser=0&pq=travis%20scott%20mamacita&psi=rqvdw9wfcoq3jwt1uzgwda.1541213102105	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516702
:and9gcrml6gjm9skcxourhbzdpiuehti0ktwxr0yyntmt1k2bcjvjwwzucgdza	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516702
:and9gcryztnnfnaooasiss7h09xvfzmimirwd01ui35in5kcx6b4p2kbkncy1q	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516702
and9gctxotlkz4hxtctavjmrrk_fsa7hupr-vomjabhib0fx-9yjgagg9x-mqg	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516702
:and9gctajwtcq3hggfqkirggdotwyhjjfseddji8txy3zgno7u3hxbxkjjmkjw	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516702
:and9gctkyx6lpkxt8prupbolwzhsgc0bwgrfboukukezbfbugdh6_zsfrydo3w	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516702
and9gcr_ggoqtoy1dyi2satwhaysdvwkbpexpuws8kr6itw-novcfyoewnclpw	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516702
and9gcq3rmis7qb8lb85sym3wopcp9vmai5g_-pipkvxbgx3yok1juf3r5dxrq	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516702
and9gcqzzd23qbpn7xbz5_yq-pgse2tsznljex4vch5t4ryg1ixrz7pyruajfa	PRINCIPAL_LOCAL	encrypted-tbn0.gstatic.com	NETFLOW_OBJECT	web_request	26516702
www.google.com/xjs/_/js/k=xjs.s.en_us.byx5aqwm01e.o/am=dibfmiea8n8kiaecq2cdbeagxkae/rt=j/d=1/exm=sxfkg7bdhcfegbivluemc8mtfof7gzcrmhbfet4bactjw5qbtbahgcy33vzccdoscrhsmidpopbjsamvytsertg8oteuz938cvwnddews9tlcxpltpbyq43ffdcsisb_wizaaabdaspnasyncbgddvlfootipv6llilummpckmusftlvsllcarlmsscxpdecmtemltgtexdcxfhqexz7ccdqik19baam1trqobmesvnkmf8frndtxzwcc/ed=1/dg=2/rs=act90ohlt0903ch7gxmk4aiikyuetynajg/m=r36a9cuuupec?xjs=s2	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516702
:jspb	PRINCIPAL_LOCAL	www.google.com	NETFLOW_OBJECT	web_request	26516702
googleads.g.doubleclick.net/pagead/drt/si?ogt=1&pli=1&auth=qwymrlog9vehtifytfqlteatevtxbhkblr5wfoo4it5goupu9bqz-mul1_aqjd3j8tzlwa.	NetFlowObject	googleads.g.doubleclick.net	NETFLOW_OBJECT	web_request	26516702
www.google.com/gen_204?atyp=csi&ei=rqvdw9wfcoq3jwt1uzgwda&s=web&t=all&imn=52&adh=&ima=18&ime=1&imeb=13&imeo=6&wh=755&scp=0&fld=2304.13330078125&sys=hc.4&rt=aft.764dcl.1538iml.764ol.2343prt.552xjs.1519xjsee.1519xjses.1035xjsls.764sct.477wsrt.211cst.0dnst.2rqst.967rspt.836rqstt.50unt.4cstt.6dit.1655&zx=1541213102932	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516702
www.google.com/gen_204?atyp=csi&ei=rqvdw9wfcoq3jwt1uzgwda&s=web&t=all&imn=52&adh=&ima=18&ime=1&imeb=13&imeo=6&wh=755&scp=0&fld=2304.13330078125&sys=hc.4&rt=aft.764dcl.1538iml.764ol.2343prt.552xjs.1519xjsee.1519xjses.1035xjsls.764sct.477wsrt.211cst.0dnst.2rqst.967rspt.836rqstt.50unt.4cstt.6dit.1655&zx=1541213102932	NetFlowObject	www.google.com/search?hl=en&q=travis+scott+mamacita&stick=h4siaaaaaaaaaongfulvt9c3new2srbizso2uojwk8pmq7ili5o0jijsk_olujlz0p1zsotluoucm1nsyxmriwgx-tgoogaaaa&sa=x&ved=2ahukewilu62ymrfeahxi5ymkhcska-wqxa0wbnoecakqhq&biw=1536&bih=755	NetFlowObject	refer	26516702
www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahukewivkkybmrfeahwk24mkhfvcbmyq3ywwahoecacqba&url=https%3a%2f%2fwww.youtube.com%2fwatch%3fv%3drh9kl6xzixo&usg=aovvaw2baqnrpo-aial5ley07o28	NetFlowObject	www.google.com	NETFLOW_OBJECT	web_request	26516703
www.youtube.com	NETFLOW_OBJECT	172.217.8.206	NETFLOW_OBJECT	resolve	26520303
www.youtube.com	NETFLOW_OBJECT	172.217.4.110	NETFLOW_OBJECT	resolve	26520311
www.youtube.com	NETFLOW_OBJECT	172.217.0.14	NETFLOW_OBJECT	resolve	26520316
www.youtube.com	NETFLOW_OBJECT	172.217.6.110	NETFLOW_OBJECT	resolve	26520741
www.youtube.com/watch?v=rh9kl6xzixo	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516703
www.youtube.com/yts/jsbin/scheduler-vflzdbpyi/scheduler.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516704
www.youtube.com/yts/jsbin/www-pagead-id-vflj4oe_6/www-pagead-id.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516704
www.youtube.com/yts/jsbin/player_remote_ux-vflj5l1_k/en_gb/base.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516704
www.youtube.com/yts/cssbin/player-vflyhf1_o/www-player-2x.css	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516704
www.youtube.com/yts/cssbin/www-main-desktop-player-skeleton-2x-vflqcz7cy.css	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516704
www.youtube.com/yts/cssbin/www-main-desktop-watch-page-skeleton-2x-vflq9gnsj.css	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516704
googleads.g.doubleclick.net/pagead/id	NetFlowObject	googleads.g.doubleclick.net	NETFLOW_OBJECT	web_request	26516704
fonts.gstatic.com	NETFLOW_OBJECT	172.217.8.163	NETFLOW_OBJECT	resolve	26520305
fonts.gstatic.com	NETFLOW_OBJECT	172.217.5.3	NETFLOW_OBJECT	resolve	26520744
fonts.gstatic.com	NETFLOW_OBJECT	172.217.9.35	NETFLOW_OBJECT	resolve	26520858
fonts.gstatic.com/s/roboto/v18/kfomcnqeu92fr1mu4mxk.woff2	NetFlowObject	fonts.gstatic.com	NETFLOW_OBJECT	web_request	26516705
fonts.gstatic.com/s/roboto/v18/kfolcnqeu92fr1mmeu9fbbc4.woff2	NetFlowObject	fonts.gstatic.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/spf-vflhsozlf/spf.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/network-vflnztggj/network.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/web-animations-next-lite.min-vflqetsi7/web-animations-next-lite.min.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/webcomponents-lite.min-vfl2vqbkx/webcomponents-lite.min.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
:0.000	PRINCIPAL_LOCAL	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
:0.000	PRINCIPAL_LOCAL	www.youtube.com/watch?v=rh9kl6xzixo	NetFlowObject	refer	26516705
www.youtube.com/get_midroll_info?ei=savdw6ftk8gpjqtc3ol4bq&m_pos=0&token=agy1ukpfr84p86i3ghymaw4jouaz-fcvrkinivujmtufs8iwrlj1p8k1eezx45rttxxqtdh7puwrdncx0mu1sdcwhhb14qzxbxgrxtoxyrq6f0psirf7kb6cfsvym6vp3jifmbh6nisd42p725pz0w5rvqfllxt6nhlzo8bcexnfngmzcg_nedtfl9txvvwmczjw6xcpzhyvevfzh5vac1agz8osetsbuondcl1iylswta7oo3m6k188iwycrzjh5d3lvrnb5ybyaykyjhfc_7llrvbw8q7vi8shnptv5p99qy2gugqz6xnexfoq_fnuujm44g9ss1cswyla9r_qoxsvrmpa7uuupq&index=0&cpn=-bpky9zxrmyxmmz7&vis=0&ad_block=1&tsla=0&p_w=1045&p_h=588&bid=anypxkpdevcah0oxauzimo35q61gafchr0sip99z7g2nnkjdc-vh9uciapbx_spxeptoyg9jqocfmj_dxo8nf8otxncafxccca&dt=1541213105009&flash=0&frm=0&ca_type=image&u_tz=-240&u_his=5&u_java=false&u_h=864&u_w=1536&u_ah=826&u_aw=1536&u_cd=24&u_nplug=1&u_nmime=2&c=web&cver=2.20181101&lact=-1	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
pagead2.googlesyndication.com	NETFLOW_OBJECT	172.217.8.194	NETFLOW_OBJECT	resolve	26520305
pagead2.googlesyndication.com	NETFLOW_OBJECT	172.217.9.34	NETFLOW_OBJECT	resolve	26520311
pagead2.googlesyndication.com	NETFLOW_OBJECT	216.58.216.66	NETFLOW_OBJECT	resolve	26520752
pagead2.googlesyndication.com	NETFLOW_OBJECT	172.217.6.2	NETFLOW_OBJECT	resolve	26520765
pagead2.googlesyndication.com/pagead/gen_204?rt=third_party&lid=17&sdkv=h.3.0.0&id=ima_html5&c=3148680366698259&domain=www.youtube.com	NetFlowObject	pagead2.googlesyndication.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/player_remote_ux-vflj5l1_k/en_gb/endscreen.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/player_remote_ux-vflj5l1_k/en_gb/annotations_module.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/player_remote_ux-vflj5l1_k/en_gb/remote.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/player_remote_ux-vflj5l1_k/en_gb/miniplayer.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/player_remote_ux-vflj5l1_k/en_gb/ux.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
www.youtube.com/yts/jsbin/desktop_polymer-vflnsyear/desktop_polymer.js	NetFlowObject	www.youtube.com	NETFLOW_OBJECT	web_request	26516705
